ifo_freq,t1,t2,t3,time
L1_f2,0.0,0.0,0.0,1325712479
L1_f3,0.0,0.0,0.0,1325712479
H1_f1,0.0,0.0,0.0,1325712479
H1_f2,0.0,0.0,0.0,1325712479
H1_f3,0.0,0.0,0.0,1325712479
L1_f1,0.0,0.0,0.0,1324609328
L1_f2,0.0,0.0,0.0,1324609328
L1_f3,0.0,0.0,0.0,1324609328
H1_f1,0.0,0.0,0.0,1324609328
H1_f2,0.0,0.0,0.0,1324609328
H1_f3,0.0,0.0,0.0,1324609328
L1_f1,0.0,0.0,0.0,1324392159
L1_f2,0.0,0.0,0.0,1324392159
L1_f3,0.0,0.0,0.0,1324392159
H1_f1,0.0,0.0,0.0,1324392159
H1_f2,0.0,0.0,0.0,1324392159
H1_f3,0.0,0.0,0.0,1324392159
L1_f1,0.0,0.0,0.0,1325079140
L1_f2,0.0,0.0,0.0,1325079140
L1_f3,0.0,0.0,0.0,1325079140
H1_f1,0.0,0.0,0.0,1325079140
H1_f2,0.0,0.0,0.0,1325079140
H1_f3,0.0,0.0,0.0,1325079140
L1_f1,0.0,0.0,0.0,1325052793
L1_f2,0.0,0.0,0.0,1325052793
L1_f3,0.0,0.0,0.0,1325052793
H1_f1,0.0,0.0,0.0,1325052793
H1_f2,0.0,0.0,0.0,1325052793
H1_f3,0.0,0.0,0.0,1325052793
L1_f1,0.0,0.0,0.0,1324460159
L1_f2,0.0,0.0,0.0,1324460159
L1_f3,0.0,0.0,0.0,1324460159
H1_f1,0.0,0.0,0.0,1324460159
H1_f2,0.0,0.0,0.0,1324460159
H1_f3,0.0,0.0,0.0,1324460159
L1_f1,1.5,0.8,0.4,1323590624
L1_f2,0.0,0.0,0.0,1323590624
L1_f3,0.0,0.0,0.0,1323590624
H1_f1,0.5,0.2,0.1,1323590624
H1_f2,0.0,0.0,0.0,1323590624
H1_f3,0.0,0.0,0.0,1323590624
L1_f1,0.3,0.2,0.1,1324838448
L1_f2,0.0,0.0,0.0,1324838448
L1_f3,0.0,0.0,0.0,1324838448
H1_f1,0.0,0.0,0.0,1324838448
H1_f2,0.0,0.0,0.0,1324838448
H1_f3,0.0,0.0,0.0,1324838448
L1_f1,0.0,0.0,0.0,1324286249
L1_f2,0.1,0.0,0.0,1324286249
L1_f3,0.0,0.0,0.0,1324286249
H1_f1,0.0,0.0,0.0,1324286249
H1_f2,0.0,0.0,0.0,1324286249
H1_f3,0.0,0.0,0.0,1324286249
L1_f1,0.0,0.0,0.0,1325728854
L1_f2,0.0,0.0,0.0,1325728854
L1_f3,0.0,0.0,0.0,1325728854
H1_f1,0.0,0.0,0.0,1325728854
H1_f2,0.0,0.0,0.0,1325728854
H1_f3,0.0,0.0,0.0,1325728854
L1_f1,0.0,0.0,0.0,1324520162
L1_f2,0.0,0.0,0.0,1324520162
L1_f3,0.0,0.0,0.0,1324520162
H1_f1,0.0,0.0,0.0,1324520162
H1_f2,0.0,0.0,0.0,1324520162
H1_f3,0.0,0.0,0.0,1324520162
L1_f1,3.3,1.7,0.8,1325480708
L1_f2,0.1,0.0,0.0,1325480708
L1_f3,0.0,0.0,0.0,1325480708
H1_f1,2.4,1.2,0.6,1325480708
H1_f2,0.1,0.0,0.0,1325480708
H1_f3,0.0,0.0,0.0,1325480708
L1_f1,0.0,0.0,0.0,1324119866
L1_f2,0.0,0.0,0.0,1324119866
L1_f3,0.0,0.0,0.0,1324119866
H1_f1,0.0,0.0,0.0,1324119866
H1_f2,0.0,0.0,0.0,1324119866
H1_f3,0.0,0.0,0.0,1324119866
L1_f1,0.0,0.0,0.0,1323988832
L1_f2,0.0,0.0,0.0,1323988832
L1_f3,0.0,0.0,0.0,1323988832
H1_f1,0.0,0.0,0.0,1323988832
H1_f2,0.0,0.0,0.0,1323988832
H1_f3,0.0,0.0,0.0,1323988832
L1_f1,0.8,0.4,0.2,1324481919
L1_f2,0.0,0.0,0.0,1324481919
L1_f3,0.0,0.0,0.0,1324481919
H1_f1,1.7,0.9,0.4,1324481919
H1_f2,0.0,0.0,0.0,1324481919
H1_f3,0.0,0.0,0.0,1324481919
L1_f1,0.1,0.0,0.0,1325550381
L1_f2,0.0,0.0,0.0,1325550381
L1_f3,0.0,0.0,0.0,1325550381
H1_f1,0.0,0.0,0.0,1325550381
H1_f2,0.0,0.0,0.0,1325550381
H1_f3,0.0,0.0,0.0,1325550381
L1_f1,0.0,0.0,0.0,1324947257
L1_f2,0.0,0.0,0.0,1324947257
L1_f3,0.0,0.0,0.0,1324947257
H1_f1,0.0,0.0,0.0,1324947257
H1_f2,0.0,0.0,0.0,1324947257
H1_f3,0.0,0.0,0.0,1324947257
L1_f1,0.5,0.2,0.1,1325126462
L1_f2,0.0,0.0,0.0,1325126462
L1_f3,0.0,0.0,0.0,1325126462
H1_f1,0.5,0.2,0.1,1325126462
H1_f2,0.0,0.0,0.0,1325126462
H1_f3,0.0,0.0,0.0,1325126462
L1_f1,0.0,0.0,0.0,1324202559
L1_f2,0.0,0.0,0.0,1324202559
L1_f3,0.0,0.0,0.0,1324202559
H1_f1,0.0,0.0,0.0,1324202559
H1_f2,0.0,0.0,0.0,1324202559
H1_f3,0.0,0.0,0.0,1324202559
L1_f1,0.4,0.2,0.1,1324030701
L1_f2,0.0,0.0,0.0,1324030701
L1_f3,0.0,0.0,0.0,1324030701
H1_f1,0.0,0.0,0.0,1324030701
H1_f2,0.0,0.0,0.0,1324030701
H1_f3,0.0,0.0,0.0,1324030701
L1_f1,0.0,0.0,0.0,1324997634
L1_f2,0.0,0.0,0.0,1324997634
L1_f3,0.0,0.0,0.0,1324997634
H1_f1,0.0,0.0,0.0,1324997634
H1_f2,0.0,0.0,0.0,1324997634
H1_f3,0.0,0.0,0.0,1324997634
L1_f1,1.3,0.7,0.3,1324390631
L1_f2,0.0,0.0,0.0,1324390631
L1_f3,0.0,0.0,0.0,1324390631
H1_f1,0.4,0.2,0.1,1324390631
H1_f2,0.0,0.0,0.0,1324390631
H1_f3,0.0,0.0,0.0,1324390631
L1_f1,2.5,1.3,0.6,1324292751
L1_f2,0.1,0.0,0.0,1324292751
L1_f3,0.0,0.0,0.0,1324292751
H1_f1,0.0,0.0,0.0,1324292751
H1_f2,0.0,0.0,0.0,1324292751
H1_f3,0.0,0.0,0.0,1324292751
L1_f1,0.8,0.4,0.2,1324472243
L1_f2,0.1,0.1,0.0,1324472243
L1_f3,0.0,0.0,0.0,1324472243
H1_f1,0.3,0.1,0.1,1324472243
H1_f2,0.0,0.0,0.0,1324472243
H1_f3,0.0,0.0,0.0,1324472243
L1_f1,0.7,0.4,0.2,1324594864
L1_f2,0.0,0.0,0.0,1324594864
L1_f3,0.0,0.0,0.0,1324594864
H1_f1,0.0,0.0,0.0,1324594864
H1_f2,0.0,0.0,0.0,1324594864
H1_f3,0.0,0.0,0.0,1324594864
L1_f1,0.0,0.0,0.0,1324606817
L1_f2,0.0,0.0,0.0,1324606817
L1_f3,0.0,0.0,0.0,1324606817
H1_f1,0.0,0.0,0.0,1324606817
H1_f2,0.0,0.0,0.0,1324606817
H1_f3,0.0,0.0,0.0,1324606817
L1_f1,0.0,0.0,0.0,1324657558
L1_f2,0.0,0.0,0.0,1324657558
L1_f3,0.0,0.0,0.0,1324657558
H1_f1,0.0,0.0,0.0,1324657558
H1_f2,0.0,0.0,0.0,1324657558
H1_f3,0.0,0.0,0.0,1324657558
L1_f1,0.7,0.3,0.2,1324783420
L1_f2,0.0,0.0,0.0,1324783420
L1_f3,0.0,0.0,0.0,1324783420
H1_f1,0.2,0.1,0.1,1324783420
H1_f2,0.0,0.0,0.0,1324783420
H1_f3,0.0,0.0,0.0,1324783420
L1_f1,0.0,0.0,0.0,1324169309
L1_f2,0.0,0.0,0.0,1324169309
L1_f3,0.0,0.0,0.0,1324169309
H1_f1,0.0,0.0,0.0,1324169309
H1_f2,0.0,0.0,0.0,1324169309
H1_f3,0.0,0.0,0.0,1324169309
L1_f1,0.0,0.0,0.0,1325311449
L1_f2,0.0,0.0,0.0,1325311449
L1_f3,0.0,0.0,0.0,1325311449
H1_f1,0.0,0.0,0.0,1325311449
H1_f2,0.0,0.0,0.0,1325311449
H1_f3,0.0,0.0,0.0,1325311449
L1_f1,0.0,0.0,0.0,1323406763
L1_f2,0.0,0.0,0.0,1323406763
L1_f3,0.0,0.0,0.0,1323406763
H1_f1,0.0,0.0,0.0,1323406763
H1_f2,0.0,0.0,0.0,1323406763
H1_f3,0.0,0.0,0.0,1323406763
L1_f1,0.0,0.0,0.0,1324739873
L1_f2,0.0,0.0,0.0,1324739873
L1_f3,0.0,0.0,0.0,1324739873
H1_f1,0.0,0.0,0.0,1324739873
H1_f2,0.0,0.0,0.0,1324739873
H1_f3,0.0,0.0,0.0,1324739873
L1_f1,0.3,0.2,0.1,1325266636
L1_f2,0.0,0.0,0.0,1325266636
L1_f3,0.0,0.0,0.0,1325266636
H1_f1,0.0,0.0,0.0,1325266636
H1_f2,0.0,0.0,0.0,1325266636
H1_f3,0.0,0.0,0.0,1325266636
L1_f1,0.0,0.0,0.0,1325986271
L1_f2,0.0,0.0,0.0,1325986271
L1_f3,0.0,0.0,0.0,1325986271
H1_f1,0.0,0.0,0.0,1325986271
H1_f2,0.0,0.0,0.0,1325986271
H1_f3,0.0,0.0,0.0,1325986271
L1_f1,0.0,0.0,0.0,1323585094
L1_f2,0.0,0.0,0.0,1323585094
L1_f3,0.0,0.0,0.0,1323585094
H1_f1,0.0,0.0,0.0,1323585094
H1_f2,0.0,0.0,0.0,1323585094
H1_f3,0.0,0.0,0.0,1323585094
L1_f1,0.0,0.4,0.2,1323203686
L1_f2,0.0,0.0,0.0,1323203686
L1_f3,0.0,0.0,0.0,1323203686
H1_f1,0.0,0.0,0.0,1323203686
H1_f2,0.0,0.0,0.0,1323203686
H1_f3,0.0,0.0,0.0,1323203686
L1_f1,0.0,0.0,0.0,1324529822
L1_f2,0.0,0.0,0.0,1324529822
L1_f3,0.0,0.0,0.0,1324529822
H1_f1,0.0,0.0,0.0,1324529822
H1_f2,0.0,0.0,0.0,1324529822
H1_f3,0.0,0.0,0.0,1324529822
L1_f1,0.7,0.3,0.2,1324907299
L1_f2,0.1,0.0,0.0,1324907299
L1_f3,0.0,0.0,0.0,1324907299
H1_f1,0.6,0.3,0.2,1324907299
H1_f2,0.1,0.0,0.0,1324907299
H1_f3,0.0,0.0,0.0,1324907299
L1_f1,1.0,0.5,0.2,1324042683
L1_f2,0.0,0.0,0.0,1324042683
L1_f3,0.0,0.0,0.0,1324042683
H1_f1,0.1,0.1,0.0,1324042683
H1_f2,0.0,0.0,0.0,1324042683
H1_f3,0.0,0.0,0.0,1324042683
L1_f1,0.0,0.0,0.0,1324150075
L1_f2,0.0,0.0,0.0,1324150075
L1_f3,0.0,0.0,0.0,1324150075
H1_f1,0.0,0.0,0.0,1324150075
H1_f2,0.0,0.0,0.0,1324150075
H1_f3,0.0,0.0,0.0,1324150075
L1_f1,0.2,0.1,0.1,1324101761
L1_f2,0.0,0.0,0.0,1324101761
L1_f3,0.0,0.0,0.0,1324101761
H1_f1,0.0,0.0,0.0,1324101761
H1_f2,0.0,0.0,0.0,1324101761
H1_f3,0.0,0.0,0.0,1324101761
L1_f1,0.8,0.4,0.2,1322628606
L1_f2,0.0,0.0,0.0,1322628606
L1_f3,0.0,0.0,0.0,1322628606
H1_f1,0.0,0.0,0.0,1322628606
H1_f2,0.0,0.0,0.0,1322628606
H1_f3,0.0,0.0,0.0,1322628606
L1_f1,3.8,1.9,0.9,1323652157
L1_f2,0.1,0.0,0.0,1323652157
L1_f3,0.0,0.0,0.0,1323652157
H1_f1,2.0,1.0,0.5,1323652157
H1_f2,0.0,0.0,0.0,1323652157
H1_f3,0.0,0.0,0.0,1323652157
L1_f1,0.0,0.0,0.0,1323376848
L1_f2,0.0,0.0,0.0,1323376848
L1_f3,0.0,0.0,0.0,1323376848
H1_f1,0.0,0.0,0.0,1323376848
H1_f2,0.0,0.0,0.0,1323376848
H1_f3,0.0,0.0,0.0,1323376848
L1_f1,0.0,0.0,0.0,1323423568
L1_f2,0.0,0.0,0.0,1323423568
L1_f3,0.0,0.0,0.0,1323423568
H1_f1,0.0,0.0,0.0,1323423568
H1_f2,0.0,0.0,0.0,1323423568
H1_f3,0.0,0.0,0.0,1323423568
L1_f1,1.6,0.8,0.4,1323408559
L1_f2,0.0,0.0,0.0,1323408559
L1_f3,0.0,0.0,0.0,1323408559
H1_f1,0.0,0.0,0.0,1323408559
H1_f2,0.0,0.0,0.0,1323408559
H1_f3,0.0,0.0,0.0,1323408559
L1_f1,1.6,0.8,0.4,1324410666
L1_f2,0.0,0.0,0.0,1324410666
L1_f3,0.0,0.0,0.0,1324410666
H1_f1,1.1,0.5,0.3,1324410666
H1_f2,0.0,0.0,0.0,1324410666
H1_f3,0.0,0.0,0.0,1324410666
L1_f1,0.0,0.0,0.0,1322913186
L1_f2,0.0,0.0,0.0,1322913186
L1_f3,0.0,0.0,0.0,1322913186
H1_f1,0.0,0.0,0.0,1322913186
H1_f2,0.0,0.0,0.0,1322913186
H1_f3,0.0,0.0,0.0,1322913186
L1_f1,0.8,0.4,0.2,1324482888
L1_f2,0.0,0.0,0.0,1324482888
L1_f3,0.0,0.0,0.0,1324482888
H1_f1,0.0,0.0,0.0,1324482888
H1_f2,0.0,0.0,0.0,1324482888
H1_f3,0.0,0.0,0.0,1324482888
L1_f1,1.2,0.6,0.3,1323912714
L1_f2,0.0,0.0,0.0,1323912714
L1_f3,0.0,0.0,0.0,1323912714
H1_f1,0.0,0.0,0.0,1323912714
H1_f2,0.0,0.0,0.0,1323912714
H1_f3,0.0,0.0,0.0,1323912714
L1_f1,0.0,0.0,0.0,1324324974
L1_f2,0.0,0.0,0.0,1324324974
L1_f3,0.0,0.0,0.0,1324324974
H1_f1,0.0,0.0,0.0,1324324974
H1_f2,0.0,0.0,0.0,1324324974
H1_f3,0.0,0.0,0.0,1324324974
L1_f1,0.0,0.0,0.0,1324017942
L1_f2,0.0,0.0,0.0,1324017942
L1_f3,0.0,0.0,0.0,1324017942
H1_f1,0.0,0.0,0.0,1324017942
H1_f2,0.0,0.0,0.0,1324017942
H1_f3,0.0,0.0,0.0,1324017942
L1_f1,0.6,0.3,0.2,1323515222
L1_f2,0.0,0.0,0.0,1323515222
L1_f3,0.0,0.0,0.0,1323515222
H1_f1,0.2,0.1,0.0,1323515222
H1_f2,0.0,0.0,0.0,1323515222
H1_f3,0.0,0.0,0.0,1323515222
L1_f1,0.1,0.1,0.0,1324205793
L1_f2,0.0,0.0,0.0,1324205793
L1_f3,0.0,0.0,0.0,1324205793
H1_f1,0.0,0.0,0.0,1324205793
H1_f2,0.0,0.0,0.0,1324205793
H1_f3,0.0,0.0,0.0,1324205793
L1_f1,0.0,0.0,0.0,1322807917
L1_f2,0.0,0.0,0.0,1322807917
L1_f3,0.0,0.0,0.0,1322807917
H1_f1,0.0,0.0,0.0,1322807917
H1_f2,0.0,0.0,0.0,1322807917
H1_f3,0.0,0.0,0.0,1322807917
L1_f1,4.2,2.1,1.0,1324788826
L1_f2,0.0,0.0,0.0,1324788826
L1_f3,0.0,0.0,0.0,1324788826
H1_f1,2.3,1.2,0.6,1324788826
H1_f2,0.0,0.0,0.0,1324788826
H1_f3,0.0,0.0,0.0,1324788826
L1_f1,0.1,0.0,0.0,1322605680
L1_f2,0.1,0.0,0.0,1322605680
L1_f3,0.0,0.0,0.0,1322605680
H1_f1,0.0,0.0,0.0,1322605680
H1_f2,0.0,0.0,0.0,1322605680
H1_f3,0.0,0.0,0.0,1322605680
L1_f1,1.0,0.5,0.3,1324918286
L1_f2,0.0,0.0,0.0,1324918286
L1_f3,0.0,0.0,0.0,1324918286
H1_f1,0.0,0.0,0.0,1324918286
H1_f2,0.0,0.0,0.0,1324918286
H1_f3,0.0,0.0,0.0,1324918286
L1_f1,0.0,0.0,0.0,1324791233
L1_f2,0.0,0.0,0.0,1324791233
L1_f3,0.0,0.0,0.0,1324791233
H1_f1,0.0,0.0,0.0,1324791233
H1_f2,0.0,0.0,0.0,1324791233
H1_f3,0.0,0.0,0.0,1324791233
L1_f1,1.4,0.7,0.4,1323154283
L1_f2,0.0,0.0,0.0,1323154283
L1_f3,0.0,0.0,0.0,1323154283
H1_f1,0.0,0.0,0.0,1323154283
H1_f2,0.0,0.0,0.0,1323154283
H1_f3,0.0,0.0,0.0,1323154283
L1_f1,0.0,0.0,0.0,1325885195
L1_f2,0.0,0.0,0.0,1325885195
L1_f3,0.0,0.0,0.0,1325885195
H1_f1,0.0,0.0,0.0,1325885195
H1_f2,0.0,0.0,0.0,1325885195
H1_f3,0.0,0.0,0.0,1325885195
L1_f1,0.0,0.0,0.0,1323306062
L1_f2,0.0,0.0,0.0,1323306062
L1_f3,0.0,0.0,0.0,1323306062
H1_f1,0.0,0.0,0.0,1323306062
H1_f2,0.0,0.0,0.0,1323306062
H1_f3,0.0,0.0,0.0,1323306062
L1_f1,0.0,0.0,0.0,1325054439
L1_f2,0.0,0.0,0.0,1325054439
L1_f3,0.0,0.0,0.0,1325054439
H1_f1,0.9,0.4,0.2,1325054439
H1_f2,0.0,0.0,0.0,1325054439
H1_f3,0.0,0.0,0.0,1325054439
L1_f1,0.0,0.0,0.0,1324876184
L1_f2,0.0,0.0,0.0,1324876184
L1_f3,0.0,0.0,0.0,1324876184
H1_f1,0.0,0.0,0.0,1324876184
H1_f2,0.0,0.0,0.0,1324876184
H1_f3,0.0,0.0,0.0,1324876184
L1_f1,0.0,0.0,0.0,1323041534
L1_f2,0.0,0.0,0.0,1323041534
L1_f3,0.0,0.0,0.0,1323041534
H1_f1,0.0,0.0,0.0,1323041534
H1_f2,0.0,0.0,0.0,1323041534
H1_f3,0.0,0.0,0.0,1323041534
L1_f1,0.0,0.0,0.0,1323570039
L1_f2,0.0,0.0,0.0,1323570039
L1_f3,0.0,0.0,0.0,1323570039
H1_f1,0.0,0.0,0.0,1323570039
H1_f2,0.0,0.0,0.0,1323570039
H1_f3,0.0,0.0,0.0,1323570039
L1_f1,0.4,0.2,0.1,1322766224
L1_f2,0.0,0.0,0.0,1322766224
L1_f3,0.0,0.0,0.0,1322766224
H1_f1,0.0,0.0,0.0,1322766224
H1_f2,0.0,0.0,0.0,1322766224
H1_f3,0.0,0.0,0.0,1322766224
L1_f1,1.6,0.8,0.4,1323290248
L1_f2,0.0,0.0,0.0,1323290248
L1_f3,0.0,0.0,0.0,1323290248
H1_f1,2.3,1.2,0.6,1323290248
H1_f2,0.0,0.0,0.0,1323290248
H1_f3,0.0,0.0,0.0,1323290248
L1_f1,1.3,0.6,0.3,1324698211
L1_f2,0.0,0.0,0.0,1324698211
L1_f3,0.0,0.0,0.0,1324698211
H1_f1,0.0,0.0,0.0,1324698211
H1_f2,0.0,0.0,0.0,1324698211
H1_f3,0.0,0.0,0.0,1324698211
L1_f1,0.0,0.0,0.0,1324990656
L1_f2,0.0,0.0,0.0,1324990656
L1_f3,0.0,0.0,0.0,1324990656
H1_f1,0.3,0.1,0.1,1324990656
H1_f2,0.0,0.0,0.0,1324990656
H1_f3,0.0,0.0,0.0,1324990656
L1_f1,0.6,0.3,0.1,1325962770
L1_f2,0.0,0.0,0.0,1325962770
L1_f3,0.0,0.0,0.0,1325962770
H1_f1,0.0,0.0,0.0,1325962770
H1_f2,0.0,0.0,0.0,1325962770
H1_f3,0.0,0.0,0.0,1325962770
L1_f1,0.0,0.0,0.0,1323410636
L1_f2,0.0,0.0,0.0,1323410636
L1_f3,0.0,0.0,0.0,1323410636
H1_f1,0.0,0.0,0.0,1323410636
H1_f2,0.0,0.0,0.0,1323410636
H1_f3,0.0,0.0,0.0,1323410636
L1_f1,0.0,0.0,0.0,1322772658
L1_f2,0.0,0.0,0.0,1322772658
L1_f3,0.0,0.0,0.0,1322772658
H1_f1,0.0,0.0,0.0,1322772658
H1_f2,0.0,0.0,0.0,1322772658
H1_f3,0.0,0.0,0.0,1322772658
L1_f1,0.0,0.0,0.0,1323645863
L1_f2,0.0,0.0,0.0,1323645863
L1_f3,0.0,0.0,0.0,1323645863
H1_f1,0.0,0.0,0.0,1323645863
H1_f2,0.0,0.0,0.0,1323645863
H1_f3,0.0,0.0,0.0,1323645863
L1_f1,0.0,0.0,0.0,1324852010
L1_f2,0.0,0.0,0.0,1324852010
L1_f3,0.0,0.0,0.0,1324852010
H1_f1,0.0,0.0,0.0,1324852010
H1_f2,0.0,0.0,0.0,1324852010
H1_f3,0.0,0.0,0.0,1324852010
L1_f1,0.0,0.0,0.0,1323652915
L1_f2,0.0,0.0,0.0,1323652915
L1_f3,0.0,0.0,0.0,1323652915
H1_f1,0.0,0.0,0.0,1323652915
H1_f2,0.0,0.0,0.0,1323652915
H1_f3,0.0,0.0,0.0,1323652915
L1_f1,2.0,1.0,0.5,1325712811
L1_f2,0.0,0.0,0.0,1325712811
L1_f3,0.0,0.0,0.0,1325712811
H1_f1,0.5,0.3,0.1,1325712811
H1_f2,0.0,0.0,0.0,1325712811
H1_f3,0.0,0.0,0.0,1325712811
L1_f1,1.2,0.6,0.3,1323503524
L1_f2,0.0,0.0,0.0,1323503524
L1_f3,0.0,0.0,0.0,1323503524
H1_f1,0.0,0.0,0.0,1323503524
H1_f2,0.0,0.0,0.0,1323503524
H1_f3,0.0,0.0,0.0,1323503524
L1_f1,0.0,0.0,0.0,1325137594
L1_f2,0.0,0.0,0.0,1325137594
L1_f3,0.0,0.0,0.0,1325137594
H1_f1,0.0,0.0,0.0,1325137594
H1_f2,0.0,0.0,0.0,1325137594
H1_f3,0.0,0.0,0.0,1325137594
L1_f1,0.0,0.0,0.0,1324657854
L1_f2,0.0,0.0,0.0,1324657854
L1_f3,0.0,0.0,0.0,1324657854
H1_f1,0.0,0.0,0.0,1324657854
H1_f2,0.0,0.0,0.0,1324657854
H1_f3,0.0,0.0,0.0,1324657854
L1_f1,0.0,0.0,0.0,1323268310
L1_f2,0.0,0.0,0.0,1323268310
L1_f3,0.0,0.0,0.0,1323268310
H1_f1,0.0,0.0,0.0,1323268310
H1_f2,0.0,0.0,0.0,1323268310
H1_f3,0.0,0.0,0.0,1323268310
L1_f1,0.5,0.2,0.1,1325528192
L1_f2,0.0,0.0,0.0,1325528192
L1_f3,0.0,0.0,0.0,1325528192
H1_f1,0.0,0.0,0.0,1325528192
H1_f2,0.0,0.0,0.0,1325528192
H1_f3,0.0,0.0,0.0,1325528192
L1_f1,0.0,0.0,0.0,1322897352
L1_f2,0.0,0.0,0.0,1322897352
L1_f3,0.0,0.0,0.0,1322897352
H1_f1,0.0,0.0,0.0,1322897352
H1_f2,0.0,0.0,0.0,1322897352
H1_f3,0.0,0.0,0.0,1322897352
L1_f1,0.0,0.0,0.0,1325802942
L1_f2,0.0,0.0,0.0,1325802942
L1_f3,0.0,0.0,0.0,1325802942
H1_f1,0.0,0.0,0.0,1325802942
H1_f2,0.0,0.0,0.0,1325802942
H1_f3,0.0,0.0,0.0,1325802942
L1_f1,1.2,0.6,0.3,1324988644
L1_f2,0.0,0.0,0.0,1324988644
L1_f3,0.0,0.0,0.0,1324988644
H1_f1,0.0,0.0,0.0,1324988644
H1_f2,0.0,0.0,0.0,1324988644
H1_f3,0.0,0.0,0.0,1324988644
L1_f1,0.0,0.0,0.0,1324975527
L1_f2,0.0,0.0,0.0,1324975527
L1_f3,0.0,0.0,0.0,1324975527
H1_f1,0.0,0.0,0.0,1324975527
H1_f2,0.0,0.0,0.0,1324975527
H1_f3,0.0,0.0,0.0,1324975527
L1_f1,0.3,0.6,0.3,1325620603
L1_f2,0.0,0.0,0.0,1325620603
L1_f3,0.0,0.0,0.0,1325620603
H1_f1,0.0,0.0,0.0,1325620603
H1_f2,0.0,0.0,0.0,1325620603
H1_f3,0.0,0.0,0.0,1325620603
L1_f1,0.0,0.0,0.0,1325704457
L1_f2,0.0,0.0,0.0,1325704457
L1_f3,0.0,0.0,0.0,1325704457
H1_f1,0.0,0.0,0.0,1325704457
H1_f2,0.0,0.0,0.0,1325704457
H1_f3,0.0,0.0,0.0,1325704457
L1_f1,0.1,0.2,0.1,1324646712
L1_f2,0.0,0.0,0.0,1324646712
L1_f3,0.0,0.0,0.0,1324646712
H1_f1,0.1,0.0,0.0,1324646712
H1_f2,0.0,0.0,0.0,1324646712
H1_f3,0.0,0.0,0.0,1324646712
L1_f1,0.7,0.3,0.2,1323914609
L1_f2,0.0,0.0,0.0,1323914609
L1_f3,0.0,0.0,0.0,1323914609
H1_f1,0.2,0.1,0.1,1323914609
H1_f2,0.0,0.0,0.0,1323914609
H1_f3,0.0,0.0,0.0,1323914609
L1_f1,0.1,0.0,0.0,1325912432
L1_f2,0.0,0.0,0.0,1325912432
L1_f3,0.0,0.0,0.0,1325912432
H1_f1,0.0,0.0,0.0,1325912432
H1_f2,0.0,0.0,0.0,1325912432
H1_f3,0.0,0.0,0.0,1325912432
L1_f1,2.4,1.2,0.6,1322931792
L1_f2,0.0,0.0,0.0,1322931792
L1_f3,0.0,0.0,0.0,1322931792
H1_f1,0.9,0.4,0.2,1322931792
H1_f2,0.0,0.0,0.0,1322931792
H1_f3,0.0,0.0,0.0,1322931792
L1_f1,0.0,0.0,0.0,1325793833
L1_f2,0.0,0.0,0.0,1325793833
L1_f3,0.0,0.0,0.0,1325793833
H1_f1,0.0,0.0,0.0,1325793833
H1_f2,0.0,0.0,0.0,1325793833
H1_f3,0.0,0.0,0.0,1325793833
L1_f1,0.0,0.0,0.0,1324412318
L1_f2,0.0,0.0,0.0,1324412318
L1_f3,0.0,0.0,0.0,1324412318
H1_f1,0.0,0.0,0.0,1324412318
H1_f2,0.0,0.0,0.0,1324412318
H1_f3,0.0,0.0,0.0,1324412318
L1_f1,3.0,1.5,0.8,1324319698
L1_f2,0.0,0.0,0.0,1324319698
L1_f3,0.0,0.0,0.0,1324319698
H1_f1,2.7,1.4,0.7,1324319698
H1_f2,0.0,0.0,0.0,1324319698
H1_f3,0.0,0.0,0.0,1324319698
L1_f1,1.0,0.5,0.2,1322937176
L1_f2,0.0,0.0,0.0,1322937176
L1_f3,0.0,0.0,0.0,1322937176
H1_f1,0.0,0.0,0.0,1322937176
H1_f2,0.0,0.0,0.0,1322937176
H1_f3,0.0,0.0,0.0,1322937176
L1_f1,0.0,0.0,0.0,1324073564
L1_f2,0.0,0.0,0.0,1324073564
L1_f3,0.0,0.0,0.0,1324073564
H1_f1,0.0,0.0,0.0,1324073564
H1_f2,0.0,0.0,0.0,1324073564
H1_f3,0.0,0.0,0.0,1324073564
L1_f1,1.4,0.7,0.3,1324874814
L1_f2,0.0,0.0,0.0,1324874814
L1_f3,0.0,0.0,0.0,1324874814
H1_f1,0.0,0.0,0.0,1324874814
H1_f2,0.0,0.0,0.0,1324874814
H1_f3,0.0,0.0,0.0,1324874814
L1_f1,0.5,0.2,0.1,1325847591
L1_f2,0.0,0.0,0.0,1325847591
L1_f3,0.0,0.0,0.0,1325847591
H1_f1,0.0,0.0,0.0,1325847591
H1_f2,0.0,0.0,0.0,1325847591
H1_f3,0.0,0.0,0.0,1325847591
L1_f1,0.0,0.0,0.0,1323217656
L1_f2,0.0,0.0,0.0,1323217656
L1_f3,0.0,0.0,0.0,1323217656
H1_f1,0.0,0.0,0.0,1323217656
H1_f2,0.0,0.0,0.0,1323217656
H1_f3,0.0,0.0,0.0,1323217656
L1_f1,0.0,0.0,0.0,1322776889
L1_f2,0.0,0.0,0.0,1322776889
L1_f3,0.0,0.0,0.0,1322776889
H1_f1,0.0,0.0,0.0,1322776889
H1_f2,0.0,0.0,0.0,1322776889
H1_f3,0.0,0.0,0.0,1322776889
L1_f1,0.0,0.0,0.0,1323130974
L1_f2,0.0,0.0,0.0,1323130974
